"METHOD","SITE","SITEVISITID","TRANSECTAREA_ad","GENUS_CODE","AdColCount","AdColDen","TRANSECTAREA_j","JuvColCount","JuvColDen","Ave.size","Ave.od","Ave.rd","Predation","AcuteDZ","ChronicDZ","BLE","AcuteDZ_prev","BLE_prev","ChronicDZ_prev","Adpres.abs","Juvpres.abs","OBS_YEAR","REGION","ISLAND","SEC_NAME","REEF_ZONE","DEPTH_BIN","LATITUDE","LONGITUDE","MIN_DEPTH_M","MAX_DEPTH_M","AREA_HA","REP_CARD","RAMP_CURRENT","RAMP_BASIC","MARI2011","MARI2014","TUT10_12","AS_SANCTUARY","bA_BENTHIC_REP_CARD","bBENTHIC_SEC_CODE","bGEN_MHI_STRUCTURE","bPROTECTION","NH","BENTHIC_BASIC","SAMOA_CLIMATE","BENTHIC_2018","NOTES","DB_RZ","STRATANAME","ANALYSIS_SCHEMA","DOMAIN_SCHEMA","ANALYSIS_YEAR"
"SfM","OFU-01322",51241,10,"ACAS",3,0.3,3,0,0,17.3852693844738,18,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"ACSP",37,3.7,3,3,1,9.53919260073835,1.94594594594595,0.0810810810810811,0.2,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"ALSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"ASSP",32,3.2,3,5,1.66666666666667,19.1609849939751,24.03125,0.09375,0.2,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"ASTS",29,2.9,3,8,2.66666666666667,10.7372200224013,10.5172413793103,0,0,0,0,0.1,0,3.44827586206897,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"COSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"CYPS",2,0.2,3,1,0.333333333333333,15.15531230427,20,0,0,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"ECHP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"FASP",11,1.1,3,3,1,10.25424205221,11.1818181818182,0,0,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"FAVS",6,0.6,3,1,0.333333333333333,11.8594047406038,22.6666666666667,0,0,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"FUSP",2,0.2,3,0,0,10.1606908712471,0,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"GASP",21,2.1,3,3,1,9.18355702057455,18,0.571428571428571,0.3,0.1,0,0.1,4.76190476190476,4.76190476190476,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"GONS",22,2.2,3,3,1,18.2002610109603,16.0909090909091,0,0,0,0,0.1,0,4.54545454545455,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"GOSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"HERS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"HESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"HYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"ISSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"LEPS",8,0.8,3,2,0.666666666666667,17.0890279459303,37.25,0,0,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"LEPT",2,0.2,3,1,0.333333333333333,5.41148775878335,6.5,0,0,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"LOBS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"MESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"MISP",1,0.1,3,0,0,4.9007960007347,0,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"MOSP",123,12.3,3,23,7.66666666666667,19.4277325399248,21.8373983739837,0.203252032520325,1.1,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"MYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"OUSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"OXSP",0,0,3,1,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"PAVS",10,1,3,2,0.666666666666667,12.2772503572809,18.1,0,0,0,0.1,0,0,0,10,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"PHSP",4,0.4,3,0,0,8.41023878449575,13.75,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"PLSP",3,0.3,3,2,0.666666666666667,16.6699120662793,24.3333333333333,1.66666666666667,0.1,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"POCS",15,1.5,3,6,2,10.9597331113002,3.93333333333333,0.133333333333333,0.2,0,0,0.1,0,6.66666666666667,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"POSP",12,1.2,3,4,1.33333333333333,7.28849581184303,7.25,0,0,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"PSSP",7,0.7,3,2,0.666666666666667,5.86469942387473,12.7142857142857,0,0,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"SASP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"SCAS",1,0.1,3,0,0,19.5507390612492,2,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"STSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"STYS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"TURS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01322",51241,10,"SSSS",351,35.1,3,70,23.3333333333333,14.86727705335,16.4501424501425,0.142450142450142,2.1,0.1,0.1,0.4,0.284900284900285,1.13960113960114,0.284900284900285,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"SfM","OFU-01324",51240,7.5,"ACAS",2,0.266666666666667,2,0,0,12.9256972218127,6.5,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Deep",-14.192098,-169.616921,20.7253886,21.33495885,303.685,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1215,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Deep_Forereef","Ofu & Olosega_Deep_Forereef","Ofu & Olosega_Deep_Forereef","Ofu & Olosega",2023
"SfM","OFU-01324",51240,7.5,"ACSP",28,3.73333333333333,2,1,0.5,11.7657262225724,1.25,0,0,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Deep",-14.192098,-169.616921,20.7253886,21.33495885,303.685,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1215,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Deep_Forereef","Ofu & Olosega_Deep_Forereef","Ofu & Olosega_Deep_Forereef","Ofu & Olosega",2023
