OID_,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,FRAGMENT,JUVENILE,REMNANT,OLD_DEAD,MORPH_CODE,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Shape_Length
772,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,20,EM,,,,,,,,,,,,,,,,0.210213223
773,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,LPUR,0,0,0,0,85,EM,,,,,,,,,,,,,,,,0.429769323
774,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.174999601
775,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.259553568
776,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,25,EM,,,,,,,,,,,,,,,,0.072086846
777,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.28247561
778,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,FASP,0,0,0,0,45,EM,,,,,,,,,,,,,,,,0.050145685
779,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,PRUS,0,0,0,0,65,EM,,,,,,,,,,,,,,,,0.167955076
780,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,PRUS,0,0,0,0,25,EM,,,,,,,,,,,,,,,,0.345871599
781,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,LPUR,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.01552839
782,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,5,EM,,,,,,,FUG,10,,,,,,,,0.062227571
783,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,PCHI,0,0,0,0,70,EM,,,,,,,,,,,,,,,,0.07553913
784,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.021848482
785,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,8,EM,,,,,,,,,,,,,,,,0.191455411
786,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,2,EM,,,,,,,,,,,,,,,,0.121572907
787,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.29587538
788,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,20,EM,,,,,,,,,,,,,,,,0.255412372
789,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,45,EM,,,,,,,,,,,,,,,,0.332529708
790,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,55,EM,,,,,,,,,,,,,,,,0.404798154
791,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.129924208
792,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,85,EM,,,,,,,,,,,,,,,,0.445446042
793,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.089381487
794,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.095464813
795,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,80,EM,,,,,,,FUG,7,,,,,,,,0.514518936
796,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,35,EM,,,,,,,,,,,,,,,,0.701567752
797,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,LPUR,0,0,0,0,25,EM,,,,,,,,,,,,,,,,0.053986756
798,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,LPUR,0,0,0,0,45,EM,,,,,,,,,,,,,,,,0.055163625
799,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,PCHI,0,0,0,0,3,EM,,,,,,,,,,,,,,,,0.054738245
800,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,GONS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.022253814
801,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.079953325
802,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.814503703
803,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,70,EM,,,,,,,,,,,,,,,,0.394636671
804,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,GRET,0,0,0,0,35,MD,,,,,,,,,,,,,,,,0.094322969
805,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.154059076
806,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,GEDW,0,0,0,0,2,MD,,,,,,,,,,,,,,,,0.052401058
807,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,LPHY,0,0,0,0,3,MD,,,,,,,,,,,,,,,,0.050358358
808,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,3,EM,,,,,,,,,,,,,,,,0.050691507
809,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,35,EM,,,,,,,,,,,,,,,,0.242323883
810,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,LPUR,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.253707375
811,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,GONS,0,0,-1,0,,MD,,,,,,,,,,,,,,,,0.017656349
812,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,LPUR,0,0,-1,0,5,EM,,,,,,,,,,,,,,,,0.040060462
813,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,CYPS,0,0,0,0,25,EM,,,,,,,,,,,,,,,,0.165418718
814,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,LPUR,0,0,0,-1,30,EM,,,,,,,,,,,,,,,,0.035253757
815,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.057129575
816,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,FASP,0,0,0,0,2,MD,,,,,,,,,,,,,,,,0.066527629
817,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,55,EM,,,,,,,,,,,,,,,,0.791199515
818,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.115125703
819,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,CYPS,0,0,0,0,2,EM,,,,,,,FUG,70,,,,,,,,0.09365901
820,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.063686315
821,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,60,EM,,,,,,,FUG,50,,,,,,,,0.052252596
822,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,GRET,0,0,0,0,85,EM,,,,,,,,,,,,,,,,0.227809138
823,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,POSP,0,0,0,0,3,EM,,,,,,,,,,,,,,,,0.107129461
824,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,POSP,0,0,0,0,0,EM,,,,,,,,,,,,,,,,0.070979561
825,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,PCHI,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.187323705
826,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,POSP,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.201141696
827,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,PCHI,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.066123076
828,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,PCHI,0,0,0,0,35,EM,,,,,,,,,,,,,,,,0.077273058
829,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,PCHI,0,0,0,0,70,EM,,,,,,,FUG,25,,,,,,,,0.382508396
830,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,PCHI,0,0,0,0,2,EM,,,,,,,,,,,,,,,,0.092395228
831,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,PCHI,0,0,0,0,15,EM,,,,,,,FUG,10,,,,,,,,0.182504018
832,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.223217344
833,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.234756717
834,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,PCHI,0,0,0,0,25,EM,,,,,,,,,,,,,,,,0.104549198
835,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,8,EM,,,,,,,,,,,,,,,,0.093580434
836,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,85,EM,,,,,,,,,,,,,,,,0.424334823
837,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.28644325
838,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,3,EM,,,,,,,,,,,,,,,,0.071364523
839,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.164813363
840,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,GRET,0,0,0,0,0,MD,,,,,,,,,,,,,,,,0.031418163
841,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,GRET,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.012243219
842,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,FSTE,0,0,0,0,25,EM,,,,,,,,,,,,,,,,0.079955503
843,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,POSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.013534638
844,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,LEPT,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.009432262
845,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,GONS,0,0,-1,0,,MD,,,,,,,,,,,,,,,,0.048203978
846,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.156239949
847,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.114959149
848,MSL,2022,RA2201,TIN-830,A,0,1,1,0,LEPT,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.04519697
849,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,GEDW,0,0,0,0,95,MD,,,,,,,,,,,,,,,,0.229093209
850,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,POSP,0,0,0,0,40,MD,,,,,,,,,,,,,,,,0.110476601
851,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.348476901
852,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.06446712
853,MSL,2022,RA2201,TIN-830,A,0,1,1,0,PAVS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.033492798
854,MSL,2022,RA2201,TIN-830,A,0,1,1,0,LEPT,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.009652992
855,MSL,2022,RA2201,TIN-830,A,0,1,1,0,GONS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.048230497
856,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.264615992
857,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.644758735
858,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,FASP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.070777763
859,MSL,2022,RA2201,TIN-830,A,0,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.032414715
860,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,25,EM,,,,,,,,,,,,,,,,0.15914274
861,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,40,EM,,,,,,,,,,,,,,,,0.85473046
862,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,35,EM,,,,,,,,,,,,,,,,0.298849039
863,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.07709191
864,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,GEDW,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.096317308
865,MSL,2022,RA2201,TIN-830,A,0,1,1,0,LEPT,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.045278377
866,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.229658317
867,MSL,2022,RA2201,TIN-830,A,0,1,1,0,POSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.03308039
868,MSL,2022,RA2201,TIN-830,A,0,1,1,0,MOSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.020731716
869,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,20,EM,,,,,,,,,,,,,,,,0.134564645
870,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,LPUR,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.25563154
871,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,LEPT,0,0,0,0,20,EM,,,,,,,,,,,,,,,,0.153291778
872,MSL,2022,RA2201,TIN-830,A,0,1,1,0,LEPT,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.036139272
873,MSL,2022,RA2201,TIN-830,A,0,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.03022876
874,MSL,2022,RA2201,TIN-830,A,0,1,1,0,GONS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.034491028
875,MSL,2022,RA2201,TIN-830,A,0,1,1,0,MOSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.013246317
876,MSL,2022,RA2201,TIN-830,A,0,1,1,0,GONS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.024570439
877,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,LPHY,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.05393618
878,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.050368284
879,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,GEDW,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.055987887
880,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.155789943
881,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.710479899
882,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.47617573
883,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,LPUR,0,0,0,0,85,EM,,,,,,,,,,,,,,,,0.100272487
884,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,20,EM,,,,,,,,,,,,,,,,0.100231136
885,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.083839644
886,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,POSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.110520914
887,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,POSP,0,0,0,0,7,EM,,,,,,,,,,,,,,,,0.218779804
888,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,35,EM,,,,,,,,,,,,,,,,0.192579493
889,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,POSP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.075174828
890,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.276236222
891,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.077683133
892,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.089355559
893,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.096874406
894,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.067906818
895,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.267947
896,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.17073375
897,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,25,EM,,,,,,,,,,,,,,,,0.445041896
898,MSL,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,75,EM,,,,,,,,,,,,,,,,0.156432596
899,MSL,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.880202064
900,MSL,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.24125228
901,MSL,2022,RA2201,TIN-830,A,10,2.5,1,0,LPUR,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.062427554
902,MSL,2022,RA2201,TIN-830,A,10,1,1,0,PAVS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.016212154
903,MSL,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,85,EM,,,,,,,,,,,,,,,,0.286181107
904,MSL,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.100725308
905,MSL,2022,RA2201,TIN-830,A,10,2.5,1,0,PRUS,0,0,0,0,5,LC,,,,,,,,,,,,,,,,0.197510805
906,MSL,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,40,EM,,,,,,,,,,,,,,,,0.204820905
907,MSL,2022,RA2201,TIN-830,A,10,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.045888851
908,MSL,2022,RA2201,TIN-830,A,10,2.5,1,0,FSTE,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.094245109
909,MSL,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,75,EM,,,,,,,,,,,,,,,,0.6465198
910,MSL,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.068021317
911,MSL,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,-1,0,0,0,20,EM,,,,,,,,,,,,,,,,3.198158085
912,MSL,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,40,EM,,,,,,,,,,,,,,,,1.254265981
913,MSL,2022,RA2201,TIN-830,A,10,2.5,1,0,LPUR,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.051007564
914,MSL,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.11063581
915,MSL,2022,RA2201,TIN-830,A,10,2.5,1,0,GEDW,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.057681331
916,MSL,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,15,EM,,,,,,,FUG,40,,,,,,,,0.235519529
917,MSL,2022,RA2201,TIN-830,A,10,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.048067921
918,MSL,2022,RA2201,TIN-830,A,10,2.5,1,0,PRUS,0,0,0,0,40,EM,,,,,,,,,,,,,,,,0.165997737
919,MSL,2022,RA2201,TIN-830,A,10,2.5,1,0,PRUS,0,0,0,0,40,EM,,,,,,,,,,,,,,,,0.350845986
920,MSL,2022,RA2201,TIN-830,A,10,1,1,0,PAVS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.04473383
921,MSL,2022,RA2201,TIN-830,A,10,1,1,0,LEPT,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.01941224
922,MSL,2022,RA2201,TIN-830,A,10,1,1,0,PAVS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.024763922
923,MSL,2022,RA2201,TIN-830,A,10,1,1,0,POSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.020851387
924,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,PLOB,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.127232954
925,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,CYPS,0,0,0,0,0,EM,,,,,,,,,,,,,,,,0.043521573
926,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,PHSP,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.050138016
927,MSL,2022,RA2201,TIN-891,A,0,1,1,0,LEPT,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.029516908
928,MSL,2022,RA2201,TIN-891,A,0,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.036556267
929,MSL,2022,RA2201,TIN-891,A,0,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.033487983
930,MSL,2022,RA2201,TIN-891,A,0,1,1,0,GONS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.012123982
931,MSL,2022,RA2201,TIN-891,A,0,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.028270791
932,MSL,2022,RA2201,TIN-891,A,0,1,1,0,PSSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.020172789
933,MSL,2022,RA2201,TIN-891,A,0,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.024840361
934,MSL,2022,RA2201,TIN-891,A,0,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.015632387
935,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,CYPS,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.082231756
936,MSL,2022,RA2201,TIN-891,A,0,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.040714752
937,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,CYPS,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.108490586
938,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,AMYR,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.03662212
939,MSL,2022,RA2201,TIN-891,A,0,1,1,0,ACSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.038837244
940,MSL,2022,RA2201,TIN-891,A,0,1,1,0,ASSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.031031581
941,MSL,2022,RA2201,TIN-891,A,0,1,1,0,ASSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.015160835
942,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,PCHI,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.121299048
943,MSL,2022,RA2201,TIN-891,A,0,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.033433626
944,MSL,2022,RA2201,TIN-891,A,0,1,1,0,LEPT,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.041034542
945,MSL,2022,RA2201,TIN-891,A,0,1,1,0,LEPT,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.01829843
946,MSL,2022,RA2201,TIN-891,A,0,1,1,0,STYS,0,0,-1,0,,BR,,,,,,,,,,,,,,,,0.046785892
947,MSL,2022,RA2201,TIN-891,A,0,1,1,0,ASSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.009179417
948,MSL,2022,RA2201,TIN-891,A,0,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.04784072
949,MSL,2022,RA2201,TIN-891,A,0,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.007564904
950,MSL,2022,RA2201,TIN-891,A,0,1,1,0,PSSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.033811719
951,MSL,2022,RA2201,TIN-891,A,0,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.021878787
952,MSL,2022,RA2201,TIN-891,A,0,1,1,0,POCS,0,0,-1,0,,KN,,,,,,,,,,,,,,,,0.020629754
953,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,TURS,0,0,0,0,70,EM,,,,,,,,,,,,,,,,0.336977617
954,MSL,2022,RA2201,TIN-891,A,0,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.038516579
955,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,POSP,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.068604203
956,MSL,2022,RA2201,TIN-891,A,0,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.027248404
957,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,TURS,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.069902636
958,MSL,2022,RA2201,TIN-891,A,0,1,1,0,POCS,0,0,-1,0,,KN,,,,,,,,,,,,,,,,0.032820579
959,MSL,2022,RA2201,TIN-891,A,0,1,1,0,PSSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.017950609
960,MSL,2022,RA2201,TIN-891,A,0,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.04007952
961,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,SCYL,0,0,0,0,,KN,,,,,,,,,,,,,,,,0.053219335
962,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,PVAR,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.064006448
963,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,STYS,0,0,0,0,,BR,,,,,,,,,,,,,,,,0.063158385
964,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,POSP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.132342012
965,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,POSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.086647471
966,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,PVAR,0,0,0,0,20,EM,,,,,,,,,,,,,,,,0.102815737
967,MSL,2022,RA2201,TIN-891,A,0,2.5,1,0,FSTE,0,0,0,0,60,KN,,,,,,,,,,,,,,,,0.085158451
