FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY_,SPCODE,FRAGMENT_Y,MORPH_CODE,EX_BOUND,OLDDEAD,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,SHAPE_Leng,ADULT_JUV,FRAGMENT,COLONYLENG,MAXD
550,MA,2019, ,SfM28,1,2.5000000,1.0000000,0,MCAP,0,EF,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.220266203652000, ,0,0.000000000000000, 
551,MA,2019, ,SfM28,1,2.5000000,1.0000000,0,MCAP,0,EF,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.377989657443000, ,0,0.000000000000000, 
552,MA,2019, ,SfM28,1,2.5000000,1.0000000,0,MPAT,0,EF,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.115120980083000, ,0,0.000000000000000, 
553,MA,2019, ,SfM28,1,2.5000000,1.0000000,0,MPAT,0,EF,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.126384848166000, ,0,0.000000000000000, 
554,MA,2019, ,SfM28,1,2.5000000,1.0000000,0,PLOB,0,MD,0,3,TLS,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.267609510179000, ,0,0.000000000000000, 
555,MA,2019, ,SfM28,1,2.5000000,1.0000000,0,MPAT,0,EF,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.129177862386000, ,0,0.000000000000000, 
556,MA,2019, ,SfM28,1,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.157135419772000, ,0,0.000000000000000, 
557,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MPAT,0,EF,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.061727222116900, ,0,0.000000000000000, 
558,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MPAT,0,EF,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.074211724146600, ,0,0.000000000000000, 
559,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MCAP,0,EF,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.243820609661000, ,0,0.000000000000000, 
560,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MCAP,0,EF,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.171965810321000, ,0,0.000000000000000, 
561,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,PLOB,0,MD,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.193754716502000, ,0,0.000000000000000, 
562,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072407871951600, ,0,0.000000000000000, 
563,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MCAP,0,EF,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.241215858390000, ,0,0.000000000000000, 
564,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,PMEA,0,BR,0,0,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.157471647957000, ,0,0.000000000000000, 
565,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MCAP,0,EF,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.371582238276000, ,0,0.000000000000000, 
566,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MPAT,0,EF,0,7, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.423747910163000, ,0,0.000000000000000, 
567,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MCAP,0,EF,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.114593760237000, ,0,0.000000000000000, 
568,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,PLOB,0,EF,0,3, ,0, ,0, ,0,SGA,2,0, ,0,0, ,0,0,0.116459305039000, ,0,0.000000000000000, 
569,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.164044994711000, ,0,0.000000000000000, 
570,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MCAP,0,EF,0,5, ,0, ,0, ,0,BLE,40,4, ,0,0, ,0,0,0.285324272012000, ,0,0.000000000000000, 
571,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MPAT,0,EF,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.121282562229000, ,0,0.000000000000000, 
572,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MPAT,0,EF,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.629605034662000, ,0,0.000000000000000, 
573,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MCAP,0,EF,0,70, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.543833982030000, ,0,0.000000000000000, 
574,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,PLOB,0,MD,0,20,TLS,7, ,0, ,0, ,0,0, ,0,0, ,0,0,0.185592160796000, ,0,0.000000000000000, 
575,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,PLOB,0,MD,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.105880356434000, ,0,0.000000000000000, 
576,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MPAT,0,EF,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.119806052177000, ,0,0.000000000000000, 
577,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MPAT,0,EF,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.592944356182000, ,0,0.000000000000000, 
578,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,PLOB,0,MD,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.146068922024000, ,0,0.000000000000000, 
579,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,PMEA,0,BR,0,0,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.346114793762000, ,0,0.000000000000000, 
580,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,PMEA,0,BR,0,0,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.262438583138000, ,0,0.000000000000000, 
581,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,PLOB,0,MD,0,3,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.186289156627000, ,0,0.000000000000000, 
582,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.113753988161000, ,0,0.000000000000000, 
583,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,PLOB,0,MD,0,5,TLS,10, ,0, ,0, ,0,0, ,0,0, ,0,0,0.106765397935000, ,0,0.000000000000000, 
584,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MPAT,0,EF,0,1, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.155271375585000, ,0,0.000000000000000, 
585,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MPAT,0,EF,0,3,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.134418004611000, ,0,0.000000000000000, 
586,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MCAP,0,EF,0,35, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.163555893431000, ,0,0.000000000000000, 
587,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MPAT,0,EF,0,7, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.489076292693000, ,0,0.000000000000000, 
588,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MOSP,0,EF,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.174360000513000, ,0,0.000000000000000, 
589,MA,2019, ,SfM28,3,2.5000000,1.0000000,0,MPAT,0,EF,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.256624394413000, ,0,0.000000000000000, 
590,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PLOB,0,MD,0,5,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.530184891286000, ,0,0.000000000000000, 
591,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PLOB,0,MD,0,3, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.268644932795000, ,0,0.000000000000000, 
592,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PLOB,0,MD,0,1,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.161557574898000, ,0,0.000000000000000, 
593,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.134755963655000, ,0,0.000000000000000, 
594,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MCAP,0,EF,0,25, ,0, ,0, ,0,SGA,2,0, ,0,0, ,0,0,0.234363009947000, ,0,0.000000000000000, 
595,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PMEA,0,BR,0,60, ,0, ,0, ,0,BLE,100,4, ,0,0, ,0,0,0.152874393378000, ,0,0.000000000000000, 
596,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022624102348000, ,0,0.000000000000000, 
597,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.042232806755700, ,0,0.000000000000000, 
598,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.075945573071900, ,0,0.000000000000000, 
599,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.055123497522600, ,0,0.000000000000000, 
600,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,1, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.353996298907000, ,0,0.000000000000000, 
601,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.288631667864000, ,0,0.000000000000000, 
602,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.036752687377300, ,0,0.000000000000000, 
603,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PLOB,0,MD,0,3,FISH,10, ,0, ,0, ,0,0, ,0,0, ,0,0,0.324376385209000, ,0,0.000000000000000, 
604,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.511160561113000, ,0,0.000000000000000, 
605,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.809966974139000, ,0,0.000000000000000, 
606,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MCAP,0,EF,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.499949688330000, ,0,0.000000000000000, 
607,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.198375830659000, ,0,0.000000000000000, 
608,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.049560063788100, ,0,0.000000000000000, 
609,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.046100433383800, ,0,0.000000000000000, 
610,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.052012786561300, ,0,0.000000000000000, 
611,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.026981660083000, ,0,0.000000000000000, 
612,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022514439232400, ,0,0.000000000000000, 
613,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PLOB,0,MD,0,2,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.169131487797000, ,0,0.000000000000000, 
614,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.051871475705900, ,0,0.000000000000000, 
615,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.335150189356000, ,0,0.000000000000000, 
616,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.096053995328800, ,0,0.000000000000000, 
617,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.150130776532000, ,0,0.000000000000000, 
618,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MCAP,0,EF,0,4, ,0, ,0, ,0,BLE,90,3, ,0,0, ,0,0,0.538060972234000, ,0,0.000000000000000, 
619,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MCAP,0,EF,0,7, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.785755547892000, ,0,0.000000000000000, 
620,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.051824704086200, ,0,0.000000000000000, 
621,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PLOB,0,MD,0,2,FISH,5, ,0, ,0,BLE,20,3, ,0,0, ,0,0,0.110779285288000, ,0,0.000000000000000, 
622,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PLOB,0,MD,0,3,FISH,3, ,0, ,0, ,0,0, ,0,0, ,0,0,0.210501805042000, ,0,0.000000000000000, 
623,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PLOB,0,MD,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.277918855090000, ,0,0.000000000000000, 
624,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.059132139675500, ,0,0.000000000000000, 
625,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,7, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.493897044719000, ,0,0.000000000000000, 
626,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MCAP,0,EF,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.093764865538400, ,0,0.000000000000000, 
627,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,7, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.187176547513000, ,0,0.000000000000000, 
628,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MCAP,0,EF,0,7,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.579664291151000, ,0,0.000000000000000, 
629,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,POSP,0,MD,0,0,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.136344563093000, ,0,0.000000000000000, 
630,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0,BLE,100,4, ,0,0, ,0,0,0.079930470435800, ,0,0.000000000000000, 
631,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,POCS,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.054057840094200, ,0,0.000000000000000, 
632,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,15, ,0, ,0, ,0,SGA,3,0, ,0,0, ,0,0,0.508940624556000, ,0,0.000000000000000, 
633,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PLOB,0,MD,0,5,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.440150248249000, ,0,0.000000000000000, 
634,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.073309004234000, ,0,0.000000000000000, 
635,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.093673314569700, ,0,0.000000000000000, 
636,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.130064792012000, ,0,0.000000000000000, 
637,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.377606885856000, ,0,0.000000000000000, 
638,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MCAP,0,EF,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.092182536272100, ,0,0.000000000000000, 
639,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PMEA,0,BR,0,0,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.278757600667000, ,0,0.000000000000000, 
640,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,7, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.479337751451000, ,0,0.000000000000000, 
641,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,25, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.351703583333000, ,0,0.000000000000000, 
642,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PLOB,0,MD,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.199753949342000, ,0,0.000000000000000, 
643,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MCAP,0,EF,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.149598963578000, ,0,0.000000000000000, 
644,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,PLOB,0,MD,0,40,FISH,5, ,0, ,0, ,0,0, ,0,0, ,0,0,0.340839273401000, ,0,0.000000000000000, 
645,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MCAP,0,EF,0,1, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.466232828941000, ,0,0.000000000000000, 
646,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.069611780693300, ,0,0.000000000000000, 
647,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.566338203851000, ,0,0.000000000000000, 
648,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MOSP,0,EF,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.061587337255400, ,0,0.000000000000000, 
649,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.117180416515000, ,0,0.000000000000000, 
650,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,70, ,0, ,0, ,0,BLE,30,3, ,0,0, ,0,0,0.108134592244000, ,0,0.000000000000000, 
651,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MPAT,0,EF,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072827466596300, ,0,0.000000000000000, 
652,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MCAP,0,EF,0,70, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.190597428661000, ,0,0.000000000000000, 
653,MA,2019, ,SfM28,5,2.5000000,1.0000000,0,MCAP,0,EF,0,85, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.126745493052000, ,0,0.000000000000000, 
654,MA,2019, ,SfM30a,1,2.5000000,1.0000000,0,PLUT,0,MD,0,15,FISH,1, ,0, ,0,BLE,10,3, ,0,0, ,0,0,2.147169917810000, ,0,0.000000000000000, 
655,MA,2019, ,SfM30a,1,2.5000000,1.0000000,0,PMEA,0,BR,0,0,FISH,3, ,0, ,0, ,0,0, ,0,0, ,0,0,0.181342797099000, ,0,0.000000000000000, 
656,MA,2019, ,SfM30a,1,2.5000000,1.0000000,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.052833702068800, ,0,0.000000000000000, 
657,MA,2019, ,SfM30a,1,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.087665272670500, ,0,0.000000000000000, 
658,MA,2019, ,SfM30a,1,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.057901381613600, ,0,0.000000000000000, 
659,MA,2019, ,SfM30a,1,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.171961535929000, ,0,0.000000000000000, 
660,MA,2019, ,SfM30a,1,2.5000000,1.0000000,0,PMEA,0,BR,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.105697162666000, ,0,0.000000000000000, 
661,MA,2019, ,SfM30a,1,2.5000000,1.0000000,0,PMEA,0,BR,0,35, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.185331189623000, ,0,0.000000000000000, 
662,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.401669180267000, ,0,0.000000000000000, 
663,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PMEA,0,BR,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.263900474114000, ,0,0.000000000000000, 
664,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.102836616779000, ,0,0.000000000000000, 
665,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.082696795930600, ,0,0.000000000000000, 
666,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PLOB,0,MD,0,3,FISH,7, ,0, ,0, ,0,0, ,0,0, ,0,0,0.186024191836000, ,0,0.000000000000000, 
667,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PMEA,0,BR,0,30,TLS,7, ,0, ,0, ,0,0, ,0,0, ,0,0,0.126986062452000, ,0,0.000000000000000, 
668,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.161249435261000, ,0,0.000000000000000, 
669,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PMEA,0,BR,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.115406456043000, ,0,0.000000000000000, 
670,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PMEA,0,BR,0,0,FISH,3, ,0, ,0, ,0,0, ,0,0, ,0,0,0.181867863375000, ,0,0.000000000000000, 
671,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PMEA,0,BR,0,0,FISH,5, ,0, ,0, ,0,0, ,0,0, ,0,0,0.147626183710000, ,0,0.000000000000000, 
672,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PLOB,0,MD,0,10,FISH,5, ,0, ,0, ,0,0, ,0,0, ,0,0,0.872541740578000, ,0,0.000000000000000, 
673,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PLOB,0,MD,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.456100263323000, ,0,0.000000000000000, 
674,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PLOB,0,MD,0,7,FISH,3, ,0, ,0,SGA,2,0, ,0,0, ,0,0,0.314307509600000, ,0,0.000000000000000, 
675,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PLOB,0,MD,0,10,FISH,7, ,0, ,0, ,0,0, ,0,0, ,0,0,0.822712221763000, ,0,0.000000000000000, 
676,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PLOB,0,MD,0,7,FISH,8, ,0, ,0, ,0,0, ,0,0, ,0,0,0.190083269923000, ,0,0.000000000000000, 
677,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PLOB,0,MD,0,7,TLS,5, ,0, ,0, ,0,0, ,0,0, ,0,0,0.146829732247000, ,0,0.000000000000000, 
678,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PLOB,0,MD,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.170045229101000, ,0,0.000000000000000, 
679,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PLOB,0,MD,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.476614068265000, ,0,0.000000000000000, 
680,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,POSP,0,MD,0,5, ,0, ,0, ,0,BLE,10,3, ,0,0, ,0,0,0.313213873229000, ,0,0.000000000000000, 
681,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.179031421055000, ,0,0.000000000000000, 
682,MA,2019, ,SfM30a,3,2.5000000,1.0000000,0,PLOB,0,MD,0,90,FISH,5, ,0, ,0, ,0,0, ,0,0, ,0,0,0.314220973211000, ,0,0.000000000000000, 
683,MA,2019, ,SfM30a,5,2.5000000,1.0000000,0,POCS,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.025600782684100, ,0,0.000000000000000, 
684,MA,2019, ,SfM30a,5,2.5000000,1.0000000,0,POCS,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.033987204735900, ,0,0.000000000000000, 
685,MA,2019, ,SfM30a,5,2.5000000,1.0000000,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.046963071064400, ,0,0.000000000000000, 
686,MA,2019, ,SfM30a,5,2.5000000,1.0000000,0,PMEA,0,BR,0,10, ,0, ,0, ,0,BLE,100,4, ,0,0, ,0,0,0.173332541429000, ,0,0.000000000000000, 
687,MA,2019, ,SfM30a,5,2.5000000,1.0000000,0,POCS,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.023941596072700, ,0,0.000000000000000, 
688,MA,2019, ,SfM30a,5,2.5000000,1.0000000,0,PLOB,0,MD,0,15,TLS,10, ,0, ,0, ,0,0, ,0,0, ,0,0,0.282599239928000, ,0,0.000000000000000, 
689,MA,2019, ,SfM30a,5,2.5000000,1.0000000,0,POCS,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.030959489813700, ,0,0.000000000000000, 
