FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,JUVENILE,FRAGMENT,REMNANT,OLDDEAD,MORPH_CODE,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Shape_Leng,site_seg,SEGAREA
130,MA,2019,SE1902,HAW-04241,B,10,2.5,1,0,PLOB,0,0,0,0,40,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.525106997,HAW-4241 10,2.5
131,MA,2019,SE1902,HAW-04241,B,10,2.5,1,0,PLOB,0,0,0,0,20,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.187177054,HAW-4241 10,2.5
132,MA,2019,SE1902,HAW-04241,B,10,2.5,1,0,PLOB,0,0,0,0,45,MD,NA,0,NA,0,NA,0,PRS,5,0,NA,0,0,NA,0,0,0.895933619,HAW-4241 10,2.5
133,MA,2019,SE1902,HAW-04241,B,10,2.5,1,0,PLOB,0,0,0,0,15,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.123534004,HAW-4241 10,2.5
134,MA,2019,SE1902,HAW-04241,B,10,2.5,1,0,PLOB,0,0,0,0,35,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.216925725,HAW-4241 10,2.5
135,MA,2019,SE1902,HAW-04241,B,10,2.5,1,0,PLOB,0,0,0,0,25,MD,NA,0,NA,0,NA,0,ALG,5,0,NA,0,0,NA,0,0,0.417995371,HAW-4241 10,2.5
136,MA,2019,SE1902,HAW-04241,B,10,2.5,1,0,PLOB,0,0,0,0,55,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.478374079,HAW-4241 10,2.5
137,MA,2019,SE1902,HAW-04241,B,5,1,1,0,MCAP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.047793827,HAW-4241 5,1
138,MA,2019,SE1902,HAW-04241,B,10,2.5,1,0,LPUR,0,0,0,0,92,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.229697583,HAW-4241 10,2.5
139,MA,2019,SE1902,HAW-04241,B,10,2.5,1,0,MPAT,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.062186815,HAW-4241 10,2.5
140,MA,2019,SE1902,HAW-04241,B,10,2.5,1,0,PLOB,0,0,0,0,30,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.256734454,HAW-4241 10,2.5
141,MA,2019,SE1902,HAW-04241,B,10,1,1,-1,NA,0,-1,0,0,0,NA,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.005903389,HAW-4241 10,1
142,MA,2019,SE1902,HAW-04241,B,5,1,1,0,MOSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.02593569,HAW-4241 5,1
143,MA,2019,SE1902,HAW-04241,B,5,1,1,0,MPAT,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.04129891,HAW-4241 5,1
144,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PLOB,0,0,0,0,20,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.288586088,HAW_4259 5,2.5
145,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PLOB,0,0,0,0,30,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.264646349,HAW_4259 5,2.5
146,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PLOB,0,0,0,0,5,MD,MACA,1,NA,0,NA,0,ALG,1,0,NA,0,0,NA,0,0,0.202869244,HAW_4259 5,2.5
147,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,45,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.546730291,HAW_4259 5,2.5
148,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,85,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.498537321,HAW_4259 5,2.5
149,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,35,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.424133799,HAW_4259 5,2.5
150,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,70,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.266240229,HAW_4259 5,2.5
151,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,85,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.351275405,HAW_4259 5,2.5
152,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,25,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.258999497,HAW_4259 5,2.5
153,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,35,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.154235275,HAW_4259 5,2.5
154,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,40,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.28634673,HAW_4259 5,2.5
155,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,25,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.232169873,HAW_4259 5,2.5
156,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,15,BR,NA,0,NA,0,NA,0,ALG,3,0,NA,0,0,NA,0,0,0.323595874,HAW_4259 5,2.5
157,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,10,CO,NA,0,NA,0,NA,0,ALG,2,0,NA,0,0,NA,0,0,0.267029474,HAW_4259 5,2.5
158,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,5,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.117672257,HAW_4259 5,2.5
159,RS,2019,SE1902,HAW-04259,B,5,1,1,0,PCOM,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.023400214,HAW_4259 5,1
160,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,3,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.063556746,HAW_4259 5,2.5
161,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,5,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.054387131,HAW_4259 5,2.5
162,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,30,BR,NA,0,NA,0,NA,0,ALG,1,0,NA,0,0,NA,0,0,0.218542856,HAW_4259 5,2.5
163,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,5,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.13764131,HAW_4259 5,2.5
164,RS,2019,SE1902,HAW-04259,B,5,1,1,0,PCOM,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.023303218,HAW_4259 5,1
165,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,30,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.172107205,HAW_4259 5,2.5
166,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,10,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.110773868,HAW_4259 5,2.5
167,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,30,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.223757771,HAW_4259 5,2.5
168,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,0,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.064066372,HAW_4259 5,2.5
169,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PLOB,0,0,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.083073522,HAW_4259 5,2.5
170,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,10,CO,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.136819332,HAW_4259 5,2.5
171,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,15,CO,NA,0,NA,0,NA,0,ALG,1,0,NA,0,0,NA,0,0,0.110788537,HAW_4259 5,2.5
172,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,5,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.05317913,HAW_4259 5,2.5
173,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,5,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.075655601,HAW_4259 5,2.5
174,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,75,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.27812819,HAW_4259 5,2.5
175,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,45,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.172258063,HAW_4259 5,2.5
176,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,75,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.279061999,HAW_4259 5,2.5
177,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,0,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.09717335,HAW_4259 5,2.5
178,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,10,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.07729379,HAW_4259 5,2.5
179,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,60,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.299957231,HAW_4259 5,2.5
180,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,95,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.325467111,HAW_4259 5,2.5
181,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,5,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.05313991,HAW_4259 5,2.5
182,RS,2019,SE1902,HAW-04259,B,5,1,1,0,PCOM,0,-1,0,0,5,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.047805961,HAW_4259 5,1
183,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,20,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.16368262,HAW_4259 5,2.5
184,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,0,CO,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.075749192,HAW_4259 5,2.5
185,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,45,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.216645333,HAW_4259 5,2.5
186,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,60,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.325634519,HAW_4259 5,2.5
187,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,65,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.2175,HAW_4259 5,2.5
188,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,40,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.159883739,HAW_4259 5,2.5
189,RS,2019,SE1902,HAW-04259,B,5,1,1,0,PCOM,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.022275099,HAW_4259 5,1
190,RS,2019,SE1902,HAW-04259,B,5,1,1,0,PCOM,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.026193892,HAW_4259 5,1
191,RS,2019,SE1902,HAW-04259,B,5,1,1,0,PCOM,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.010492378,HAW_4259 5,1
192,RS,2019,SE1902,HAW-04259,B,5,1,1,0,PCOM,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.016114901,HAW_4259 5,1
193,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,25,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.157040408,HAW_4259 5,2.5
194,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,20,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.374358826,HAW_4259 5,2.5
195,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,15,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.21800516,HAW_4259 5,2.5
196,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,10,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.105789224,HAW_4259 5,2.5
197,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,40,BR,UNKN,5,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.158838817,HAW_4259 5,2.5
198,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,30,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.335739556,HAW_4259 5,2.5
199,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,0,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.062264356,HAW_4259 5,2.5
200,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,15,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.143682462,HAW_4259 5,2.5
201,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,50,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.124842341,HAW_4259 5,2.5
202,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,35,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.279739541,HAW_4259 5,2.5
203,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,40,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.292162574,HAW_4259 5,2.5
204,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,60,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.149800534,HAW_4259 5,2.5
205,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,10,BR,TLS,5,NA,0,NA,0,TIN,5,0,NA,0,0,NA,0,0,0.08969621,HAW_4259 5,2.5
206,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,30,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.246048817,HAW_4259 5,2.5
207,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,5,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.096822982,HAW_4259 5,2.5
208,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,5,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.120765765,HAW_4259 5,2.5
209,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,50,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.18781379,HAW_4259 5,2.5
210,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,10,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.061313131,HAW_4259 5,2.5
211,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,0,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.075381497,HAW_4259 5,2.5
212,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,50,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.265223095,HAW_4259 5,2.5
213,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,75,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.164024541,HAW_4259 5,2.5
214,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,30,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.127232464,HAW_4259 5,2.5
215,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,10,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.068465758,HAW_4259 5,2.5
216,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,5,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.076670529,HAW_4259 5,2.5
217,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,30,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.260644202,HAW_4259 5,2.5
218,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,25,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.241630213,HAW_4259 5,2.5
219,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,20,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.141990317,HAW_4259 5,2.5
220,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,50,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.152825455,HAW_4259 5,2.5
221,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,30,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.262696042,HAW_4259 5,2.5
222,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,65,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.4303488,HAW_4259 5,2.5
223,RS,2019,SE1902,HAW-04259,B,5,1,1,0,PMEA,0,-1,0,0,0,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.023247581,HAW_4259 5,1
224,RS,2019,SE1902,HAW-04259,B,5,1,1,0,PCOM,0,-1,0,0,5,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.030242354,HAW_4259 5,1
225,RS,2019,SE1902,HAW-04259,B,5,1,1,0,PCOM,0,-1,0,0,10,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.026076234,HAW_4259 5,1
226,RS,2019,SE1902,HAW-04259,B,5,1,1,0,PCOM,0,-1,0,0,10,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.025668073,HAW_4259 5,1
227,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,0,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.056402217,HAW_4259 5,2.5
228,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.059649141,HAW_4259 5,2.5
229,RS,2019,SE1902,HAW-04259,B,5,2.5,1,0,PCOM,0,0,0,0,70,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.079397733,HAW_4259 5,2.5
230,MA,2019,SE1902,HAW-04260,B,0,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.044801786,HAW-4260 0,1
231,MA,2019,SE1902,HAW-04260,B,0,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.014848906,HAW-4260 0,1
232,MA,2019,SE1902,HAW-04260,B,0,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.020348218,HAW-4260 0,1
233,MA,2019,SE1902,HAW-04260,B,0,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.018650737,HAW-4260 0,1
234,MA,2019,SE1902,HAW-04260,B,0,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.028214358,HAW-4260 0,1
235,MA,2019,SE1902,HAW-04260,B,0,2.5,1,0,PLOB,0,0,0,0,40,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.05896041,HAW-4260 0,2.5
236,MA,2019,SE1902,HAW-04260,B,0,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.007778175,HAW-4260 0,1
237,MA,2019,SE1902,HAW-04260,B,0,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.012706297,HAW-4260 0,1
238,MA,2019,SE1902,HAW-04260,B,0,2.5,1,0,PLOB,0,0,0,0,15,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.053834004,HAW-4260 0,2.5
239,MA,2019,SE1902,HAW-04260,B,0,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.025529003,HAW-4260 0,1
240,MA,2019,SE1902,HAW-04260,B,0,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.027183083,HAW-4260 0,1
241,MA,2019,SE1902,HAW-04260,B,0,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.021931711,HAW-4260 0,1
242,MA,2019,SE1902,HAW-04260,B,0,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.008736131,HAW-4260 0,1
243,MA,2019,SE1902,HAW-04260,B,0,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.011920151,HAW-4260 0,1
244,MA,2019,SE1902,HAW-04260,B,0,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.016824388,HAW-4260 0,1
245,MA,2019,SE1902,HAW-04260,B,0,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.00990404,HAW-4260 0,1
246,MA,2019,SE1902,HAW-04260,B,0,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.008236503,HAW-4260 0,1
247,CA,2019,SE1902,HAW-04263,B,5,2.5,1,0,PCOM,0,0,0,0,25,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.712122609,HAW-4263 5,2.5
248,CA,2019,SE1902,HAW-04263,B,5,2.5,1,0,PLOB,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.081500001,HAW-4263 5,2.5
249,CA,2019,SE1902,HAW-04263,B,5,2.5,1,0,PLOB,0,0,0,0,42,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.429806492,HAW-4263 5,2.5
250,CA,2019,SE1902,HAW-04263,B,5,2.5,1,0,PLOB,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.051862317,HAW-4263 5,2.5
251,CA,2019,SE1902,HAW-04263,B,5,2.5,1,0,PLOB,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.074582792,HAW-4263 5,2.5
252,CA,2019,SE1902,HAW-04263,B,5,2.5,1,0,PLOB,0,0,0,0,10,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.210231516,HAW-4263 5,2.5
253,CA,2019,SE1902,HAW-04263,B,5,2.5,1,0,PLOB,0,0,0,0,60,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.325590003,HAW-4263 5,2.5
254,CA,2019,SE1902,HAW-04263,B,5,2.5,1,0,PLOB,0,0,0,0,18,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.201106986,HAW-4263 5,2.5
255,CA,2019,SE1902,HAW-04263,B,5,2.5,1,0,POSP,0,0,0,0,8,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.061313131,HAW-4263 5,2.5
256,CA,2019,SE1902,HAW-04263,B,5,1,1,0,PMEA,0,-1,0,0,0,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.038680874,HAW-4263 5,1
257,CA,2019,SE1902,HAW-04263,B,5,2.5,1,0,PLOB,0,0,0,0,65,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.314910733,HAW-4263 5,2.5
258,CA,2019,SE1902,HAW-04263,B,5,2.5,1,0,PLOB,0,0,0,0,60,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.067338548,HAW-4263 5,2.5
259,CA,2019,SE1902,HAW-04263,B,5,2.5,1,0,PLUT,0,0,0,0,4,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.056886202,HAW-4263 5,2.5
260,CA,2019,SE1902,HAW-04263,B,5,2.5,1,0,PLOB,0,0,0,0,96,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.091913275,HAW-4263 5,2.5
