"METHOD","SITE","SITEVISITID","TRANSECTAREA_ad","GENUS_CODE","AdColCount","AdColDen","TRANSECTAREA_j","JuvColCount","JuvColDen","Ave.size","Ave.od","Ave.rd","AcuteDZ","ChronicDZ","BLE","AcuteDZ_prev","BLE_prev","ChronicDZ_prev","Adpres.abs","Juvpres.abs","OBS_YEAR","REGION","ISLAND","SEC_NAME","REEF_ZONE","DEPTH_BIN","HABITAT_CODE","LATITUDE","LONGITUDE","MIN_DEPTH_M","MAX_DEPTH_M","AREA_HA","REP_CARD","RAMP_CURRENT","RAMP_BASIC","MARI2011","MARI2014","TUT10_12","AS_SANCTUARY","bA_BENTHIC_REP_CARD","bBENTHIC_SEC_CODE","bGEN_MHI_STRUCTURE","bPROTECTION_DS","NH","BENTHIC_BASIC","SAMOA_CLIMATE","BENTHIC_2018","NOTES"
"SfM","HAW-04259",13062,7.5,"LEPT",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.340351,-155.887944,21.63974398,22.24931423,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04259",13062,7.5,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.340351,-155.887944,21.63974398,22.24931423,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04259",13062,7.5,"MOSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.340351,-155.887944,21.63974398,22.24931423,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04259",13062,7.5,"PAVS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.340351,-155.887944,21.63974398,22.24931423,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04259",13062,7.5,"POCS",0,0,3,2,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.340351,-155.887944,21.63974398,22.24931423,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04259",13062,7.5,"POSP",209,27.8666666666667,3,47,15.6666666666667,14.9487576368421,23.8468899521531,0.784688995215311,1.06666666666667,0.666666666666667,0.8,3.82775119617225,2.87081339712919,2.39234449760766,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.340351,-155.887944,21.63974398,22.24931423,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04259",13062,7.5,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.340351,-155.887944,21.63974398,22.24931423,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04259",13062,7.5,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.340351,-155.887944,21.63974398,22.24931423,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04259",13062,7.5,"SSSS",209,27.8666666666667,3,49,16.3333333333333,14.9487576368421,23.8468899521531,0.784688995215311,1.06666666666667,0.666666666666667,0.8,3.82775119617225,2.87081339712919,2.39234449760766,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.340351,-155.887944,21.63974398,22.24931423,1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04260",13015,10,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","PAV",19.78536,-156.042101,3.962206644,5.18134715,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04260",13015,10,"CYPS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","PAV",19.78536,-156.042101,3.962206644,5.18134715,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04260",13015,10,"CYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","PAV",19.78536,-156.042101,3.962206644,5.18134715,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04260",13015,10,"FUSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","PAV",19.78536,-156.042101,3.962206644,5.18134715,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04260",13015,10,"LEPT",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","PAV",19.78536,-156.042101,3.962206644,5.18134715,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04260",13015,10,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","PAV",19.78536,-156.042101,3.962206644,5.18134715,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04260",13015,10,"MOSP",1,0.1,3,1,0.333333333333333,11.2410408,25,0,0,0,0.1,0,100,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","PAV",19.78536,-156.042101,3.962206644,5.18134715,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04260",13015,10,"PAVS",4,0.4,3,0,0,10.144363525,12,0,0,0,0,0,0,0,1,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","PAV",19.78536,-156.042101,3.962206644,5.18134715,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04260",13015,10,"POCS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","PAV",19.78536,-156.042101,3.962206644,5.18134715,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04260",13015,10,"POSP",6,0.6,3,21,7,14.2124557833333,25.8333333333333,0,0,0,0,0,0,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","PAV",19.78536,-156.042101,3.962206644,5.18134715,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04260",13015,10,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","PAV",19.78536,-156.042101,3.962206644,5.18134715,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04260",13015,10,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","PAV",19.78536,-156.042101,3.962206644,5.18134715,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04260",13015,10,"SSSS",11,1.1,3,22,7.33333333333333,12.4630208727273,20.7272727272727,0,0,0,0.1,0,9.09090909090909,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","PAV",19.78536,-156.042101,3.962206644,5.18134715,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04263",12927,10,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.162636,-155.914784,12.19140506,12.80097531,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04263",12927,10,"CYPS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.162636,-155.914784,12.19140506,12.80097531,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04263",12927,10,"CYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.162636,-155.914784,12.19140506,12.80097531,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04263",12927,10,"FUSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.162636,-155.914784,12.19140506,12.80097531,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04263",12927,10,"LEPT",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.162636,-155.914784,12.19140506,12.80097531,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04263",12927,10,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.162636,-155.914784,12.19140506,12.80097531,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04263",12927,10,"MOSP",7,0.7,3,4,1.33333333333333,7.64294862857143,1.28571428571429,0,0,0,0.4,0,57.1428571428571,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.162636,-155.914784,12.19140506,12.80097531,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04263",12927,10,"PAVS",2,0.2,3,0,0,12.1264128,31,0,0,0,0,0,0,0,1,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.162636,-155.914784,12.19140506,12.80097531,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04263",12927,10,"POCS",0,0,3,1,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.162636,-155.914784,12.19140506,12.80097531,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04263",12927,10,"POSP",139,13.9,3,42,14,13.1893834453237,20.9352517985612,0.273381294964029,0.1,0,0,0.719424460431655,0,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.162636,-155.914784,12.19140506,12.80097531,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04263",12927,10,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.162636,-155.914784,12.19140506,12.80097531,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04263",12927,10,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.162636,-155.914784,12.19140506,12.80097531,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04263",12927,10,"SSSS",148,14.8,3,47,15.6666666666667,12.9126876006757,20.1418918918919,0.256756756756757,0.1,0,0.4,0.675675675675676,2.7027027027027,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.162636,-155.914784,12.19140506,12.80097531,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04264",13028,10,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","ROB",19.551252,-155.965955,3.962206644,6.400487656,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04264",13028,10,"CYPS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","ROB",19.551252,-155.965955,3.962206644,6.400487656,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04264",13028,10,"CYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","ROB",19.551252,-155.965955,3.962206644,6.400487656,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04264",13028,10,"FUSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","ROB",19.551252,-155.965955,3.962206644,6.400487656,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04264",13028,10,"LEPT",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","ROB",19.551252,-155.965955,3.962206644,6.400487656,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04264",13028,10,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","ROB",19.551252,-155.965955,3.962206644,6.400487656,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04264",13028,10,"MOSP",1,0.1,3,1,0.333333333333333,5.91,0,0,0,0,0.1,0,100,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","ROB",19.551252,-155.965955,3.962206644,6.400487656,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04264",13028,10,"PAVS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","ROB",19.551252,-155.965955,3.962206644,6.400487656,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04264",13028,10,"POCS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","ROB",19.551252,-155.965955,3.962206644,6.400487656,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04264",13028,10,"POSP",52,5.2,3,10,3.33333333333333,23.4805877269231,30.5961538461538,0.461538461538462,0.3,0,0,5.76923076923077,0,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","ROB",19.551252,-155.965955,3.962206644,6.400487656,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04264",13028,10,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","ROB",19.551252,-155.965955,3.962206644,6.400487656,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04264",13028,10,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","ROB",19.551252,-155.965955,3.962206644,6.400487656,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04264",13028,10,"SSSS",53,5.3,3,11,3.66666666666667,23.1490672037736,30.0188679245283,0.452830188679245,0.3,0,0.1,5.66037735849057,1.88679245283019,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Shallow","ROB",19.551252,-155.965955,3.962206644,6.400487656,1817.863584,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",7271,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04268",13026,10,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","RRB",19.566983,-155.970355,7.924413289,9.753124048,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04268",13026,10,"CYPS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","RRB",19.566983,-155.970355,7.924413289,9.753124048,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04268",13026,10,"CYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","RRB",19.566983,-155.970355,7.924413289,9.753124048,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04268",13026,10,"FUSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","RRB",19.566983,-155.970355,7.924413289,9.753124048,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04268",13026,10,"LEPT",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","RRB",19.566983,-155.970355,7.924413289,9.753124048,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04268",13026,10,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","RRB",19.566983,-155.970355,7.924413289,9.753124048,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04268",13026,10,"MOSP",0,0,3,1,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","RRB",19.566983,-155.970355,7.924413289,9.753124048,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04268",13026,10,"PAVS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","RRB",19.566983,-155.970355,7.924413289,9.753124048,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04268",13026,10,"POCS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","RRB",19.566983,-155.970355,7.924413289,9.753124048,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04268",13026,10,"POSP",25,2.5,3,6,2,21.64129818,26.6,0.48,0,0.1,0,0,0,4,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","RRB",19.566983,-155.970355,7.924413289,9.753124048,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"SfM","HAW-04268",13026,10,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","RRB",19.566983,-155.970355,7.924413289,9.753124048,2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
