"FID","ANALYST","OBS_YEAR","MISSION_ID","SITE","TRANSECT","SEGMENT","SEGLENGTH","SEGWIDTH","NO_COLONY","SPCODE","EX_BOUND","JUVENILE","FRAGMENT","REMNANT","OLDDEAD","MORPH_CODE","RDCAUSE1","RD_1","RDCAUSE2","RD_2","RDCAUSE3","RD_3","CON_1","EXTENT_1","SEV_1","CON_2","EXTENT_2","SEV_2","CON_3","EXTENT_3","SEV_3","Shape_Leng","site_seg","SEGAREA"
"156","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",10,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.07729379,"HAW_4259 5",2.5
"157","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",60,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.299957231,"HAW_4259 5",2.5
"158","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",95,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.325467111,"HAW_4259 5",2.5
"159","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",5,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.05313991,"HAW_4259 5",2.5
"161","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",20,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.16368262,"HAW_4259 5",2.5
"162","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",0,"CO",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.075749192,"HAW_4259 5",2.5
"163","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",45,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.216645333,"HAW_4259 5",2.5
"164","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",60,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.325634519,"HAW_4259 5",2.5
"165","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",65,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.2175,"HAW_4259 5",2.5
"166","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",40,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.159883739,"HAW_4259 5",2.5
"171","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",25,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.157040408,"HAW_4259 5",2.5
"172","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",20,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.374358826,"HAW_4259 5",2.5
"173","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",15,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.21800516,"HAW_4259 5",2.5
"174","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",10,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.105789224,"HAW_4259 5",2.5
"175","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",40,"BR","UNKN",5,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.158838817,"HAW_4259 5",2.5
"176","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",30,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.335739556,"HAW_4259 5",2.5
"177","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",0,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.062264356,"HAW_4259 5",2.5
"178","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",15,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.143682462,"HAW_4259 5",2.5
"179","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",50,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.124842341,"HAW_4259 5",2.5
"180","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",35,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.279739541,"HAW_4259 5",2.5
"181","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",40,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.292162574,"HAW_4259 5",2.5
"182","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",60,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.149800534,"HAW_4259 5",2.5
"183","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",10,"BR","TLS",5,NA,0,NA,0,"TIN",5,0,NA,0,0,NA,0,0,0.08969621,"HAW_4259 5",2.5
"184","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",30,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.246048817,"HAW_4259 5",2.5
"185","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",5,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.096822982,"HAW_4259 5",2.5
"186","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",5,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.120765765,"HAW_4259 5",2.5
"187","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",50,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.18781379,"HAW_4259 5",2.5
"188","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",10,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.061313131,"HAW_4259 5",2.5
"189","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",0,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.075381497,"HAW_4259 5",2.5
"190","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",50,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.265223095,"HAW_4259 5",2.5
"191","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",75,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.164024541,"HAW_4259 5",2.5
"192","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",30,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.127232464,"HAW_4259 5",2.5
"193","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",10,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.068465758,"HAW_4259 5",2.5
"194","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",5,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.076670529,"HAW_4259 5",2.5
"195","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",30,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.260644202,"HAW_4259 5",2.5
"196","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",25,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.241630213,"HAW_4259 5",2.5
"197","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",20,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.141990317,"HAW_4259 5",2.5
"198","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",50,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.152825455,"HAW_4259 5",2.5
"199","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",30,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.262696042,"HAW_4259 5",2.5
"200","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",65,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.4303488,"HAW_4259 5",2.5
"205","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",0,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.056402217,"HAW_4259 5",2.5
"206","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.059649141,"HAW_4259 5",2.5
"207","RS",2019,"SE1902","HAW-04259","B","5",2.5,1,"0","PCOM","0","0","0","0",70,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.079397733,"HAW_4259 5",2.5
"213","MA",2019,"SE1902","HAW-04260","B","0",2.5,1,"0","PLOB","0","0","0","0",40,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.05896041,"HAW-4260 0",2.5
"216","MA",2019,"SE1902","HAW-04260","B","0",2.5,1,"0","PLOB","0","0","0","0",15,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.053834004,"HAW-4260 0",2.5
"225","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PCOM","0","0","0","0",25,"KN",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.712122609,"HAW-4263 5",2.5
"226","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PLOB","0","0","0","0",0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.081500001,"HAW-4263 5",2.5
"227","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PLOB","0","0","0","0",42,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.429806492,"HAW-4263 5",2.5
"228","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PLOB","0","0","0","0",0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.051862317,"HAW-4263 5",2.5
"229","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PLOB","0","0","0","0",0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.074582792,"HAW-4263 5",2.5
"230","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PLOB","0","0","0","0",10,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.210231516,"HAW-4263 5",2.5
"231","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PLOB","0","0","0","0",60,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.325590003,"HAW-4263 5",2.5
"232","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PLOB","0","0","0","0",18,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.201106986,"HAW-4263 5",2.5
"233","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","POSP","0","0","0","0",8,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.061313131,"HAW-4263 5",2.5
"235","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PLOB","0","0","0","0",65,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.314910733,"HAW-4263 5",2.5
"236","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PLOB","0","0","0","0",60,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.067338548,"HAW-4263 5",2.5
"237","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PLUT","0","0","0","0",4,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.056886202,"HAW-4263 5",2.5
"238","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PLOB","0","0","0","0",96,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.091913275,"HAW-4263 5",2.5
"239","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PLOB","0","0","0","0",0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.059502101,"HAW-4263 5",2.5
"240","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PLOB","0","0","0","0",15,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.248149653,"HAW-4263 5",2.5
"241","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PLOB","0","0","0","0",9,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.139279037,"HAW-4263 5",2.5
"242","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PLOB","0","0","0","0",80,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.0945,"HAW-4263 5",2.5
"243","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PLOB","0","0","0","0",15,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.099666845,"HAW-4263 5",2.5
"244","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PCOM","0","0","0","0",75,"KN",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.225640599,"HAW-4263 5",2.5
"245","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PLOB","0","0","0","0",0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.077077882,"HAW-4263 5",2.5
"246","CA",2019,"SE1902","HAW-04263","B","5",2.5,1,"0","PLOB","0","0","0","0",15,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.127656766,"HAW-4263 5",2.5
"247","MA",2019,"SE1902","HAW-04264","B","0",2.5,1,"0","PLOB","0","0","0","0",0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.051705416,"HAW-4264 0",2.5
"248","MA",2019,"SE1902","HAW-04264","B","0",2.5,1,"0","PLOB","0","0","0","0",3,"EM",NA,0,NA,0,NA,0,"PRS",2,0,NA,0,0,NA,0,0,0.066440048,"HAW-4264 0",2.5
"249","MA",2019,"SE1902","HAW-04264","B","0",2.5,1,"0","PLOB","0","0","0","0",40,"MD",NA,0,NA,0,NA,0,"DIS",2,0,NA,0,0,NA,0,0,0.229435829,"HAW-4264 0",2.5
"250","MA",2019,"SE1902","HAW-04264","B","0",2.5,1,"0","PLOB","0","0","0","0",60,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.099741365,"HAW-4264 0",2.5
"251","MA",2019,"SE1902","HAW-04264","B","0",2.5,1,"0","PLOB","0","0","0","0",70,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.141651439,"HAW-4264 0",2.5
"252","MA",2019,"SE1902","HAW-04264","B","10",2.5,1,"0","PLOB","0","0","0","0",25,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.113147028,"HAW-4264 10",2.5
"253","MA",2019,"SE1902","HAW-04264","B","10",2.5,1,"0","PLOB","0","0","0","0",70,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.082479209,"HAW-4264 10",2.5
"254","MA",2019,"SE1902","HAW-04264","B","10",2.5,1,"0","PLOB","0","0","0","0",15,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.252014622,"HAW-4264 10",2.5
"255","MA",2019,"SE1902","HAW-04264","B","10",2.5,1,"0","PLOB","0","0","0","0",65,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.348742384,"HAW-4264 10",2.5
"256","MA",2019,"SE1902","HAW-04264","B","10",2.5,1,"0","PLOB","0","0","0","0",30,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.181929931,"HAW-4264 10",2.5
"257","MA",2019,"SE1902","HAW-04264","B","10",2.5,1,"0","PLOB","0","0","0","0",25,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.223731738,"HAW-4264 10",2.5
"258","MA",2019,"SE1902","HAW-04264","B","10",2.5,1,"0","PLOB","0","0","0","0",75,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.136728416,"HAW-4264 10",2.5
"259","MA",2019,"SE1902","HAW-04264","B","10",2.5,1,"0","PLOB","0","0","0","0",45,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.084468751,"HAW-4264 10",2.5
"260","MA",2019,"SE1902","HAW-04264","B","10",2.5,1,"0","PLOB","0","0","0","0",50,"MD","TLS",5,NA,0,NA,0,"ALG",4,0,NA,0,0,NA,0,0,0.43819288,"HAW-4264 10",2.5
"261","MA",2019,"SE1902","HAW-04264","B","10",2.5,1,"0","PLOB","0","0","0","0",30,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.179187946,"HAW-4264 10",2.5
"262","MA",2019,"SE1902","HAW-04264","B","10",2.5,1,"0","PLOB","0","0","0","0",20,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.05731492,"HAW-4264 10",2.5
"263","MA",2019,"SE1902","HAW-04264","B","10",2.5,1,"0","PLOB","0","0","0","0",15,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.262694975,"HAW-4264 10",2.5
"264","MA",2019,"SE1902","HAW-04264","B","10",2.5,1,"0","PLOB","0","0","0","0",3,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.086170122,"HAW-4264 10",2.5
"265","MA",2019,"SE1902","HAW-04264","B","10",2.5,1,"0","PLOB","0","0","0","0",10,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.066999851,"HAW-4264 10",2.5
"266","MA",2019,"SE1902","HAW-04264","B","10",2.5,1,"0","PLOB","0","0","0","0",2,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.083549327,"HAW-4264 10",2.5
"267","MA",2019,"SE1902","HAW-04264","B","15",2.5,1,"0","PLOB","0","0","0","0",60,"MD","TLS",2,NA,0,NA,0,"DIS",7,0,NA,0,0,NA,0,0,0.339324329,"HAW-4264 15",2.5
"268","MA",2019,"SE1902","HAW-04264","B","15",2.5,1,"0","PLOB","0","0","0","0",25,"EM",NA,0,NA,0,NA,0,"BLE",100,1,NA,0,0,NA,0,0,0.648766715,"HAW-4264 15",2.5
"269","MA",2019,"SE1902","HAW-04264","B","15",2.5,1,"0","PLOB","0","0","0","0",40,"EM","GAST",7,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.532521042,"HAW-4264 15",2.5
"270","MA",2019,"SE1902","HAW-04264","B","15",2.5,1,"0","PLOB","0","0","0","0",80,"MD",NA,0,NA,0,NA,0,"PRS",4,0,NA,0,0,NA,0,0,0.536635818,"HAW-4264 15",2.5
"271","MA",2019,"SE1902","HAW-04264","B","15",2.5,1,"0","PLOB","0","0","0","0",35,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.104872541,"HAW-4264 15",2.5
"272","MA",2019,"SE1902","HAW-04264","B","15",2.5,1,"0","PLOB","0","0","0","0",0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.064132364,"HAW-4264 15",2.5
"273","MA",2019,"SE1902","HAW-04264","B","15",2.5,1,"0","PLOB","0","0","0","0",12,"MD",NA,0,NA,0,NA,0,"BLE",100,1,NA,0,0,NA,0,0,0.422592298,"HAW-4264 15",2.5
"274","MA",2019,"SE1902","HAW-04264","B","15",2.5,1,"0","PLOB","0","0","0","0",15,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.237782968,"HAW-4264 15",2.5
"275","MA",2019,"SE1902","HAW-04264","B","15",2.5,1,"0","PLOB","0","0","0","0",80,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.233000451,"HAW-4264 15",2.5
"276","MA",2019,"SE1902","HAW-04264","B","15",2.5,1,"0","PLOB","0","0","0","0",75,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.19685675,"HAW-4264 15",2.5
"277","MA",2019,"SE1902","HAW-04264","B","15",2.5,1,"0","PLOB","0","0","0","0",70,"EM","TLS",5,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.405323823,"HAW-4264 15",2.5
"278","MA",2019,"SE1902","HAW-04264","B","15",2.5,1,"0","PLOB","0","0","0","0",0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.061460636,"HAW-4264 15",2.5
"280","MA",2019,"SE1902","HAW-04264","B","15",2.5,1,"0","PLOB","0","0","0","0",60,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.189321658,"HAW-4264 15",2.5
"288","MA",2019,"SE1902","HAW-04264","B","15",2.5,1,"0","PLOB","0","0","0","0",35,"MD",NA,0,NA,0,NA,0,"ALG",2,0,NA,0,0,NA,0,0,0.409027689,"HAW-4264 15",2.5
"289","MA",2019,"SE1902","HAW-04268","B","0",2.5,1,"0","PLOB","0","0","0","0",20,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.099656059,"HAW-4268 0",2.5
"290","MA",2019,"SE1902","HAW-04268","B","0",2.5,1,"0","PLOB","0","0","0","0",15,"MD",NA,0,NA,0,NA,0,"PRS",2,0,NA,0,0,NA,0,0,0.758959315,"HAW-4268 0",2.5
"292","MA",2019,"SE1902","HAW-04268","B","0",2.5,1,"0","PLOB","0","0","0","0",40,"MD","FISH",1,NA,0,NA,0,"PRS",2,0,"ALG",5,0,NA,0,0,0.968814421,"HAW-4268 0",2.5
"293","MA",2019,"SE1902","HAW-04268","B","0",2.5,1,"0","PLOB","0","0","0","0",60,"MD",NA,0,"FISH",1,NA,0,NA,0,0,NA,0,0,NA,0,0,0.275757955,"HAW-4268 0",2.5
"294","MA",2019,"SE1902","HAW-04268","B","0",2.5,1,"0","PLOB","0","0","0","0",0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.106763288,"HAW-4268 0",2.5
"295","MA",2019,"SE1902","HAW-04268","B","0",2.5,1,"0","PLOB","0","0","0","0",0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.194862849,"HAW-4268 0",2.5
"296","MA",2019,"SE1902","HAW-04268","B","0",2.5,1,"0","PLOB","0","0","0","0",0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.127600627,"HAW-4268 0",2.5
"297","MA",2019,"SE1902","HAW-04268","B","0",2.5,1,"0","PLOB","0","0","0","0",15,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.181993682,"HAW-4268 0",2.5
"298","MA",2019,"SE1902","HAW-04278","B","0",2.5,1,"0","MCAP","0","0","0","0",15,"EM",NA,0,NA,0,NA,0,"BLE",100,2,NA,0,0,NA,0,0,0.262191379,"HAW-4278 0",2.5
"299","MA",2019,"SE1902","HAW-04278","B","0",2.5,1,"0","MCAP","0","0","0","0",2,"EM",NA,0,NA,0,NA,0,"BLE",100,2,NA,0,0,NA,0,0,0.111248596,"HAW-4278 0",2.5
"300","MA",2019,"SE1902","HAW-04278","B","0",2.5,1,"0","PLOB","0","0","0","0",15,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.107891241,"HAW-4278 0",2.5
"301","MA",2019,"SE1902","HAW-04278","B","0",2.5,1,"0","PLOB","0","0","0","0",20,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.210284379,"HAW-4278 0",2.5
"302","MA",2019,"SE1902","HAW-04278","B","0",2.5,1,"0","PLOB","0","0","0","0",15,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.090005555,"HAW-4278 0",2.5
"303","MA",2019,"SE1902","HAW-04278","B","0",2.5,1,"0","PLOB","0","0","0","0",80,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.358612716,"HAW-4278 0",2.5
"304","MA",2019,"SE1902","HAW-04278","B","0",2.5,1,"0","PLOB","0","0","0","0",80,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.227568099,"HAW-4278 0",2.5
"305","MA",2019,"SE1902","HAW-04278","B","0",2.5,1,"0","PLOB","0","0","0","0",60,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.123733989,"HAW-4278 0",2.5
"306","MA",2019,"SE1902","HAW-04278","B","0",2.5,1,"0","PLOB","0","0","0","0",40,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.205801191,"HAW-4278 0",2.5
"307","MA",2019,"SE1902","HAW-04278","B","0",2.5,1,"0","POSP","0","0","0","0",0,"KN",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.067127118,"HAW-4278 0",2.5
"308","MA",2019,"SE1902","HAW-04278","B","0",2.5,1,"0","PLOB","0","0","0","0",25,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.076323653,"HAW-4278 0",2.5
"309","MA",2019,"SE1902","HAW-04278","B","0",2.5,1,"0","PLOB","0","0","0","0",70,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.331070882,"HAW-4278 0",2.5
"310","MA",2019,"SE1902","HAW-04278","B","5",2.5,1,"0","PMEA","0","0","0","0",15,"BR",NA,0,NA,0,NA,0,"BLE",100,1,NA,0,0,NA,0,0,0.336099702,"HAW-4278 5",2.5
"311","MA",2019,"SE1902","HAW-04278","B","5",2.5,1,"0","PLOB","0","0","0","0",20,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.173941254,"HAW-4278 5",2.5
"312","MA",2019,"SE1902","HAW-04278","B","5",2.5,1,"0","MCAP","0","0","0","0",75,"EM",NA,0,NA,0,NA,0,"BLE",100,1,NA,0,0,NA,0,0,0.166722074,"HAW-4278 5",2.5
"313","MA",2019,"SE1902","HAW-04278","B","5",2.5,1,"0","PLOB","0","0","0","0",30,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.188383651,"HAW-4278 5",2.5
