"ANALYST","OBS_YEAR","MISSION_ID","SITE","TRANSECT","SEGMENT","SEGLENGTH","SEGWIDTH","NO_COLONY","SPCODE","EX_BOUND","FRAGMENT","JUVENILE","REMNANT","OLD_DEAD","MORPH_CODE","RDCAUSE1","RD_1","RDCAUSE2","RD_2","RDCAUSE3","RD_3","CON_1","EXTENT_1","SEV_1","CON_2","EXTENT_2","SEV_2","CON_3","EXTENT_3","SEV_3","Shape_Length","site_seg","COLONYID"
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,15,"EM","PRED",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112356306,"PAG-1323 0",567
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,30,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06803693,"PAG-1323 0",568
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,25,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095401625,"PAG-1323 0",569
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"PAVS",0,0,0,0,80,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138044681,"PAG-1323 0",570
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,3,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.051372489,"PAG-1323 0",571
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"FMAT",0,0,0,0,40,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064832213,"PAG-1323 0",572
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"PCHI",0,0,0,0,90,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.355317901,"PAG-1323 0",573
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,85,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07884497,"PAG-1323 0",574
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,20,"MD","DAMG",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136944715,"PAG-1323 0",575
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GEDW",0,0,0,0,60,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167058429,"PAG-1323 0",576
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GEDW",0,0,0,0,98,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.185079031,"PAG-1323 0",577
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"ACAS",0,0,0,0,15,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072283386,"PAG-1323 0",578
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"COSP",0,0,0,0,50,"CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.670029635,"PAG-1323 0",579
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087255755,"PAG-1323 0",580
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,3,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092756523,"PAG-1323 0",581
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083716713,"PAG-1323 0",582
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,2,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123018655,"PAG-1323 0",583
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"FSTE",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107071484,"PAG-1323 0",584
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,3,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092736502,"PAG-1323 0",585
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068345473,"PAG-1323 0",586
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GEDW",0,0,0,0,70,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.080415562,"PAG-1323 0",587
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GEDW",0,0,0,0,3,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053855822,"PAG-1323 0",588
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108803573,"PAG-1323 0",589
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"ECHP",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077705659,"PAG-1323 0",590
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"AMYR",0,0,0,-1,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028608511,"PAG-1323 0",591
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GEDW",0,0,0,0,65,"MD","PRED",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19859997,"PAG-1323 0",592
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123516244,"PAG-1323 0",593
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"FASP",0,0,0,0,55,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545548,"PAG-1323 0",594
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173713977,"PAG-1323 0",595
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,2,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073667267,"PAG-1323 0",596
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,3,"MD","DAMG",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137742446,"PAG-1323 0",597
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,1,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081030028,"PAG-1323 0",598
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,2,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.080191594,"PAG-1323 0",599
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.078531409,"PAG-1323 0",600
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GEDW",0,0,0,0,55,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059290814,"PAG-1323 0",601
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081996398,"PAG-1323 0",602
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135215989,"PAG-1323 0",603
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,2,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111735934,"PAG-1323 0",604
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"STSP",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053973821,"PAG-1323 0",605
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"PDUE",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.096498601,"PAG-1323 0",606
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"PCHI",0,0,0,-1,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020707958,"PAG-1323 0",607
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"FMAT",0,0,0,0,85,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062508336,"PAG-1323 0",608
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"FASP",0,0,0,0,80,"MD",NA,NA,NA,NA,NA,NA,"ALG",10,NA,NA,NA,NA,NA,NA,NA,0.107176894,"PAG-1323 0",612
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GASP",0,0,0,0,7,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126553735,"PAG-1323 5",614
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GASP",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165860628,"PAG-1323 5",615
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"FASP",0,0,0,0,85,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141120723,"PAG-1323 5",616
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"ECHL",0,0,0,0,3,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056016405,"PAG-1323 5",617
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GASP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126149172,"PAG-1323 5",619
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GASP",0,0,0,0,2,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068555145,"PAG-1323 5",620
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GASP",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050131515,"PAG-1323 5",621
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GEDW",0,0,0,0,90,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110993713,"PAG-1323 5",622
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GASP",0,0,0,0,75,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088326226,"PAG-1323 5",623
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"FSTE",0,0,0,0,95,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165234929,"PAG-1323 5",624
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"ECHL",0,0,0,0,55,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056681255,"PAG-1323 5",625
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GEDW",0,0,0,0,60,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148023376,"PAG-1323 5",626
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"PCHI",0,0,0,0,95,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.274818445,"PAG-1323 5",627
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GEDW",0,0,0,0,85,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229241828,"PAG-1323 5",628
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GASP",0,0,0,0,80,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09565235,"PAG-1323 5",629
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"FASP",0,0,0,0,75,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177579674,"PAG-1323 5",630
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GPEC",0,0,0,0,75,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.086924749,"PAG-1323 5",631
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"FSTE",0,0,0,0,80,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.237076238,"PAG-1323 5",632
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GEDW",0,0,0,0,70,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152202167,"PAG-1323 5",633
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GASP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122745194,"PAG-1323 5",634
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"PCHI",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060164237,"PAG-1323 5",635
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GPEC",0,0,0,0,90,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194104344,"PAG-1323 5",636
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"PCHI",0,0,0,0,60,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.093856827,"PAG-1323 5",637
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GASP",0,0,0,0,15,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156294979,"PAG-1323 5",638
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GASP",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129484452,"PAG-1323 5",643
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GASP",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108320374,"PAG-1323 5",644
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GASP",0,0,0,0,30,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072703439,"PAG-1323 5",645
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"FASP",0,0,0,0,90,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131758701,"PAG-1323 5",646
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"AMYR",0,0,0,0,25,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081262176,"PAG-1323 5",648
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GEDW",0,0,0,0,1,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.074037427,"PAG-1323 5",649
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GEDW",0,0,0,0,0,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04955032,"PAG-1323 5",650
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"PCHI",0,0,0,0,80,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115259228,"PAG-1323 5",651
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"PCHI",0,0,0,0,75,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053742897,"PAG-1323 5",652
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GEDW",0,0,0,0,30,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109470832,"PAG-1323 5",653
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GASP",0,0,0,0,8,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11479606,"PAG-1323 5",654
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"FMAT",0,0,0,0,45,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13798762,"PAG-1323 5",655
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GEDW",0,0,0,0,55,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084921399,"PAG-1323 5",656
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GEDW",0,0,0,0,15,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.074654167,"PAG-1323 5",657
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"PLER",0,0,0,0,35,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12482213,"PAG-1323 5",658
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"PHSP",0,0,0,0,55,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124346248,"PAG-1323 5",659
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"PCHI",0,0,0,0,85,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101799101,"PAG-1323 5",660
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"GASP",0,0,0,0,5,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076412501,"PAG-1323 5",661
"JC",2022,"RA2201","PAG-1323","A","5",2.5,1,0,"PCHI",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053737704,"PAG-1323 5",662
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"AMYR",0,0,0,0,70,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075710302,"PAG-1323 0",668
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"FASP",0,0,0,0,40,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073881384,"PAG-1323 0",669
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148130903,"PAG-1323 0",670
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199326979,"PAG-1323 0",671
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GONS",0,0,0,0,60,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.090984909,"PAG-1323 0",672
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092512666,"PAG-1323 0",674
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.096299086,"PAG-1323 0",675
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,3,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117476203,"PAG-1323 0",676
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GEDW",0,0,0,0,70,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057810917,"PAG-1323 0",677
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12837093,"PAG-1323 0",678
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,40,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125090061,"PAG-1323 0",679
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"FMAT",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05547697,"PAG-1323 0",680
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095391025,"PAG-1323 0",681
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"COSP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060134204,"PAG-1323 0",682
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,25,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13604002,"PAG-1323 0",683
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054950894,"PAG-1323 0",684
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,3,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136424521,"PAG-1323 0",685
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077641984,"PAG-1323 0",686
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,3,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111086326,"PAG-1323 0",687
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.091445389,"PAG-1323 0",688
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.070761301,"PAG-1323 0",689
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120537887,"PAG-1323 0",690
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128680875,"PAG-1323 0",691
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199305785,"PAG-1323 0",692
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,3,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122245982,"PAG-1323 0",693
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"FASP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075574872,"PAG-1323 0",694
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"COSP",0,0,0,0,75,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.671982372,"PAG-1323 0",695
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GEDW",0,0,0,0,95,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121893815,"PAG-1323 0",696
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124457817,"PAG-1323 0",697
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GONS",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057899449,"PAG-1323 0",698
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104577795,"PAG-1323 0",699
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GONS",0,0,0,0,60,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062795083,"PAG-1323 0",700
"MSL",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083802728,"PAG-1323 0",701
