"SITE","SITEVISITID","GENUS_CODE","TRANSECTAREA_ad","TRANSECTAREA_j","AdColCount","AdColDen","Ave.od","Ave.rd","Ave.size","JuvColDen","BLE","AcuteDZ","ChronicDZ","BLE_prev","AcuteDZ_prev","ChronicDZ_prev","Adpres.abs","Juvpres.abs","MISSIONID","DATE_","ANALYSIS_YEAR","OBS_YEAR","REGION","REGION_NAME","ISLAND","ISLANDCODE","SEC_NAME","REEF_ZONE","DEPTH_BIN","LATITUDE","LONGITUDE","MIN_DEPTH_M","MAX_DEPTH_M","HABITAT_CODE","AREA_HA","REP_CARD","RAMP_CURRENT","RAMP_BASIC","MARI2011","MARI2014","TUT10_12","AS_SANCTUARY","bA_BENTHIC_REP_CARD","bBENTHIC_SEC_CODE","bGEN_MHI_STRUCTURE","bPROTECTION_DS","NH","BENTHIC_BASIC","SAMOA_CLIMATE","BENTHIC_2018","NOTES","METHOD","DB_RZ","STRATANAME","ANALYSIS_SCHEMA","DOMAIN_SCHEMA"
"HAW-03436",12877,"SSSS",7.5,3,90,12,29.7777777777778,0.633333333333333,16.8555555555556,7,0.8,0,0.266666666666667,6.66666666666667,0,2.22222222222222,1,1,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Deep",20.03042,-155.3081,21.33495885,21.94453,"ROB",1479.311358,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",5917,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA"
"HAW-03436",12877,"CYSP",NA,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Deep",20.03042,-155.3081,21.33495885,21.94453,"ROB",1479.311358,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",5917,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA"
"HAW-03436",12877,"UNKN",NA,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Deep",20.03042,-155.3081,21.33495885,21.94453,"ROB",1479.311358,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",5917,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA"
"HAW-03445",12871,"BASP",10,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.08957,-155.4361,3.352636391,3.962207,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03445",12871,"CYPS",10,2,2,0.2,10,0,5.5,0,0,0,0,0,0,0,1,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.08957,-155.4361,3.352636391,3.962207,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03445",12871,"FUSP",10,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.08957,-155.4361,3.352636391,3.962207,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03445",12871,"LEPT",10,2,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.08957,-155.4361,3.352636391,3.962207,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03445",12871,"LESP",10,2,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.08957,-155.4361,3.352636391,3.962207,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03445",12871,"MOSP",10,2,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.08957,-155.4361,3.352636391,3.962207,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03445",12871,"PAVS",10,2,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.08957,-155.4361,3.352636391,3.962207,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03445",12871,"POCS",10,2,4,0.4,7.5,0,7.75,5.5,0,0,0,0,0,0,1,1,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.08957,-155.4361,3.352636391,3.962207,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03445",12871,"POSP",10,2,5,0.5,0,0,1.6,0,0,0,0,0,0,0,1,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.08957,-155.4361,3.352636391,3.962207,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03445",12871,"PSSP",10,2,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.08957,-155.4361,3.352636391,3.962207,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03445",12871,"SSSS",10,2,11,1.1,4.54545454545455,0,4.54545454545455,5.5,0,0,0,0,0,0,1,1,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.08957,-155.4361,3.352636391,3.962207,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03445",12871,"CYSP",NA,2,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.08957,-155.4361,3.352636391,3.962207,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03445",12871,"UNKN",NA,2,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.08957,-155.4361,3.352636391,3.962207,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03451",12869,"BASP",10,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Mid",20.07739,-155.4036,15.23925632,16.4584,"ROB",2334.19033,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",9337,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA"
"HAW-03451",12869,"CYPS",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Mid",20.07739,-155.4036,15.23925632,16.4584,"ROB",2334.19033,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",9337,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA"
"HAW-03451",12869,"FUSP",10,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Mid",20.07739,-155.4036,15.23925632,16.4584,"ROB",2334.19033,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",9337,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA"
"HAW-03451",12869,"LEPT",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Mid",20.07739,-155.4036,15.23925632,16.4584,"ROB",2334.19033,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",9337,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA"
"HAW-03451",12869,"LESP",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Mid",20.07739,-155.4036,15.23925632,16.4584,"ROB",2334.19033,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",9337,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA"
"HAW-03451",12869,"MOSP",10,3,32,3.2,8.8125,0,12.6875,1,0.2,0,0,6.25,0,0,1,1,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Mid",20.07739,-155.4036,15.23925632,16.4584,"ROB",2334.19033,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",9337,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA"
"HAW-03451",12869,"PAVS",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Mid",20.07739,-155.4036,15.23925632,16.4584,"ROB",2334.19033,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",9337,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA"
"HAW-03451",12869,"POCS",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Mid",20.07739,-155.4036,15.23925632,16.4584,"ROB",2334.19033,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",9337,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA"
"HAW-03451",12869,"POSP",10,3,10,1,21,0,12.1,0.333333333333333,0,0,0.1,0,0,10,1,1,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Mid",20.07739,-155.4036,15.23925632,16.4584,"ROB",2334.19033,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",9337,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA"
"HAW-03451",12869,"PSSP",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Mid",20.07739,-155.4036,15.23925632,16.4584,"ROB",2334.19033,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",9337,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA"
"HAW-03451",12869,"SSSS",10,3,42,4.2,11.7142857142857,0,12.547619047619,1.33333333333333,0.2,0,0.1,4.76190476190476,0,2.38095238095238,1,1,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Mid",20.07739,-155.4036,15.23925632,16.4584,"ROB",2334.19033,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",9337,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA"
"HAW-03451",12869,"CYSP",NA,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Mid",20.07739,-155.4036,15.23925632,16.4584,"ROB",2334.19033,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",9337,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA"
"HAW-03451",12869,"UNKN",NA,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Mid",20.07739,-155.4036,15.23925632,16.4584,"ROB",2334.19033,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",9337,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA_Mid_Forereef","HAW_HAMAKUA"
"HAW-03465",12879,"BASP",7.5,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.05453,-155.3633,3.047851265,5.486132,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03465",12879,"CYPS",7.5,2,6,0.8,8.66666666666667,0,8,2,0.133333333333333,0,0,16.6666666666667,0,0,1,1,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.05453,-155.3633,3.047851265,5.486132,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03465",12879,"FUSP",7.5,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.05453,-155.3633,3.047851265,5.486132,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03465",12879,"LEPT",7.5,2,1,0.133333333333333,30,0,57,0,0,0,0,0,0,0,1,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.05453,-155.3633,3.047851265,5.486132,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03465",12879,"LESP",7.5,2,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.05453,-155.3633,3.047851265,5.486132,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03465",12879,"MOSP",7.5,2,1,0.133333333333333,10,0,21,0,0,0,0,0,0,0,1,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.05453,-155.3633,3.047851265,5.486132,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03465",12879,"PAVS",7.5,2,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.05453,-155.3633,3.047851265,5.486132,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
"HAW-03465",12879,"POCS",7.5,2,11,1.46666666666667,8.72727272727273,1.81818181818182,11.2727272727273,1,0.533333333333333,0,0,36.3636363636364,0,0,1,1,"SE1902_MHI_LEG1",2019-05-04,2019,2019,"MHI","Main Hawaiian Islands","Hawaii","HAW","HAW_HAMAKUA","Forereef","Shallow",20.05453,-155.3633,3.047851265,5.486132,"ROB",1117.329716,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",4469,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Diver","Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA_Shallow_Forereef","HAW_HAMAKUA"
